DOY,Climatology,Threshold90
221,29.006579484897358,29.63214277419355
222,29.002218109090908,29.628472119354836
223,28.99869940982405,29.625729041935486
224,28.99598440498534,29.624630512903227
225,28.99398812111437,29.625853580645163
226,28.99266543313783,29.627702541935484
227,28.991936460410557,29.627266732258065
228,28.991831071260997,29.618875967741936
229,28.9924896414956,29.611054051612903
230,28.99403231158358,29.604930783870966
231,28.996569788856302,29.60191732580645
232,28.999972563489738,29.599211977419355
233,29.003994354692082,29.599387116129034
234,29.00855160718475,29.600357703225804
235,29.013563908651026,29.60102035483871
236,29.018973034164222,29.60095535483871
237,29.024726794868034,29.601046077419355
238,29.03085336260997,29.601003970967742
239,29.03739376818182,29.601362574193548
240,29.044360648533726,29.60218375483871
241,29.05172353739003,29.60520969032258
242,29.05932948196481,29.609079041935484
243,29.06705862653959,29.61448196451613
244,29.074963159824048,29.62095146451613
245,29.083022619354843,29.628099567741934
246,29.091280035630497,29.63640043870968
247,29.099741256304988,29.64597344193548
248,29.108505300293253,29.656076090322582
249,29.117710193548387,29.666004599999997
250,29.127424059824047,29.675035522580647
251,29.137496358064514,29.684245538709675
252,29.147785817741937,29.693344432258066
253,29.15822389472141,29.701754438709678
254,29.168836564076248,29.709628032258063
255,29.179709750879766,29.71689148709677
256,29.190867550439883,29.723635296774194
257,29.2023435271261,29.730458812903223
258,29.214223402785922,29.737438677419355
259,29.22641672683285,29.74481573870968
260,29.23872853372434,29.752118077419354
261,29.250922819941348,29.758753116129032
262,29.262944527565985,29.764801638709677
263,29.274880614662756,29.771162951612904
264,29.286913581378297,29.7766976
265,29.299042315835777,29.782977532258066
266,29.311199894428153,29.790709880645164
267,29.323417870674486,29.799564583870968
268,29.335681468181818,29.808598812903227
269,29.347949744281525,29.818167261290323
270,29.36009463416422,29.82793338064516
271,29.372054947360702,29.83906569354839
272,29.383911118475073,29.85183897096774
273,29.395685105865102,29.864629593548383
274,29.407277218475073,29.877420216129032
275,29.41844713079179,29.889900974193548
276,29.429156628739,29.900274496774195
277,29.43924798621701,29.909133299999997
278,29.44858777565982,29.917278987096775
279,29.45696649105572,29.92470988064516
280,29.464113242082114,29.931994341935482
281,29.46992399472141,29.938534577419354
282,29.474316635630498,29.943750038709677
283,29.47709591979472,29.947472858064515
284,29.478169203519062,29.948458087096775
285,29.477542135777124,29.946563529032257
286,29.47520940058651,29.941600803225807
287,29.47116285791789,29.935266293548388
288,29.465448979178884,29.92716441612903
289,29.45798416143695,29.91831912903226
290,29.448822295894423,29.908300719354838
291,29.43808031026393,29.896933506451614
292,29.425959432844575,29.885068858064518
293,29.412454148240467,29.87266098064516
294,29.397449808064515,29.85756472580645
295,29.38082710909091,29.841108816129033
296,29.36257065835777,29.822871312903224
297,29.342711353372433,29.802147232258065
298,29.32119077478006,29.779999548387096
299,29.298003795601172,29.7568998
300,29.273181967888565,29.73208602903226
301,29.246814736070384,29.704477461290324
302,29.21894551319648,29.673821903225804
303,29.18950413255132,29.640792193548386
304,29.158596588123167,29.60666501290323
305,29.12646861085044,29.57142468064516
306,29.093308117448682,29.536003729032256
307,29.059113379032258,29.50180113548387
308,29.02393992947214,29.467412180645162
309,28.987785049266865,29.432730351612904
310,28.95064688416422,29.397220587096776
311,28.912587631671553,29.360734896774193
312,28.873603768914954,29.323931299999998
313,28.833763099413492,29.285980141935486
314,28.793158102492665,29.246596867741935
315,28.75178354897361,29.206629461290323
316,28.70961749222874,29.165825293548387
317,28.666643320967744,29.126376851612903
318,28.62290720659824,29.08718666129032
319,28.578443185923756,29.047643432258063
320,28.533396844281523,29.00803861612903
321,28.4878731,28.967810480645163
322,28.441910331378295,28.92755137419355
323,28.395490243695015,28.887041596774193
324,28.348648499266865,28.84619231612903
325,28.301462417302055,28.806589632258063
326,28.254017883577713,28.766910596774192
327,28.206335301906158,28.725772329032257
328,28.158456258211142,28.684970758064516
329,28.11037838489736,28.6431741
330,28.06207606143695,28.601128477419355
331,28.013455848533724,28.55835951935484
332,27.964417208651028,28.515554151612903
333,27.914909258651026,28.47081618387097
334,27.864884604105573,28.42317991935484
335,27.814224517741938,28.375160409677417
336,27.76280823431085,28.32654596129032
337,27.71062703152493,28.277126316129035
338,27.657781318328446,28.226659712903228
339,27.60437627170088,28.175748138709675
340,27.55058093958944,28.124283996774192
341,27.49656925307918,28.0720636516129
342,27.442514809970675,28.018868129032256
343,27.388552955571846,27.96607918387097
344,27.334770129178885,27.913141958064518
345,27.28128288431085,27.85890139032258
346,27.228295444281525,27.80623761612903
347,27.175984958064515,27.755650258064517
348,27.12443774516129,27.704733506451614
349,27.07364924281525,27.652205383870967
350,27.023569892668622,27.600661222580648
351,26.998057764848486,27.575662573333332
352,26.97237778448276,27.55000311724138
353,26.94646922012987,27.523487628571427
354,26.920348527104377,27.495510785185186
355,26.894021262062935,27.46630081923077
356,26.86749448709091,27.435969703999998
357,26.840734597916665,27.404701983333336
358,26.813733481620552,27.373794330434784
359,26.786479983471075,27.34286295909091
360,26.758979296320344,27.312091233333334
361,26.73123055977273,27.27984692
362,26.703265900717703,27.24790216842105
363,26.675119628282825,27.216943533333332
364,26.64683822139037,27.18893184117647
365,26.618488179829544,27.1644546875
