DOY,Climatology,Threshold90
189,29.065680821994132,29.574093190322582
190,29.05604950527859,29.56886028387097
191,29.04663278387097,29.56194531935484
192,29.037446246627567,29.55552190967742
193,29.028491358944283,29.549683170967743
194,29.019684343255133,29.544007961290323
195,29.010916142961875,29.537232158064516
196,29.002191132991204,29.5303399483871
197,28.99346224970675,29.523023977419356
198,28.98463373431085,29.514528358064517
199,28.97562248431085,29.50523120645161
200,28.966433665102638,29.49508576129032
201,28.95722857756598,29.484541112903223
202,28.94806605542522,29.473320203225807
203,28.938978345454544,29.461356029032256
204,28.929944285337243,29.448251687096775
205,28.921062535337246,29.434236522580644
206,28.912408790762463,29.419424977419354
207,28.90399382228739,29.40439416774193
208,28.89585287155425,29.389315767741934
209,28.888006114222875,29.374088387096773
210,28.88058931671554,29.358828903225806
211,28.873726792521996,29.344541054838707
212,28.867398164956015,29.331302332258062
213,28.86158392888563,29.319458658064516
214,28.856304946774195,29.308130977419356
215,28.851574262170086,29.298530077419358
216,28.847357772140764,29.28936628064516
217,28.843590277272728,29.280956922580646
218,28.84020325645161,29.27319984516129
219,28.83715258753666,29.266478329032257
220,28.834423080938418,29.260476464516127
221,28.83195712639296,29.25611289032258
222,28.829668757478004,29.253491932258065
223,28.827521441202343,29.251313354838707
224,28.82551701319648,29.249390748387096
225,28.823691578152495,29.247481225806453
226,28.822049732111438,29.24670020967742
227,28.820542526392963,29.245956351612904
228,28.81920168196481,29.24550449032258
229,28.818049746187686,29.24622745483871
230,28.81709418900293,29.24755073870968
231,28.816314554545453,29.249500529032257
232,28.815654800879763,29.25064009032258
233,28.81506272052786,29.251533129032257
234,28.814570357478008,29.252866287096776
235,28.814201527419353,29.25532668064516
236,28.813867832844576,29.258253219354838
237,28.813443187390032,29.26190079354839
238,28.81293426642229,29.265767632258065
239,28.81225536510264,29.268992887096775
240,28.811417540615835,29.27220146451613
241,28.810335199706746,29.275026232258064
242,28.808984877565983,29.276565096774195
243,28.807443531231673,29.277331551612903
244,28.80582503357771,29.27687936129032
245,28.804101946774193,29.27612001935484
246,28.802255494428156,29.274142464516128
247,28.800231386363635,29.27162809354839
248,28.798089430498532,29.267950487096773
249,28.795848632111436,29.263267058064518
250,28.793619254692082,29.25763558064516
251,28.79141920307918,29.251504354838712
252,28.7893841414956,29.24432930645161
253,28.78753582096774,29.237193103225803
254,28.785887347507334,29.23010581935484
255,28.784422601612906,29.223124296774195
256,28.78317584633431,29.216338112903227
257,28.7821570329912,29.209788216129034
258,28.78141829032258,29.204151758064516
259,28.780977626979475,29.200482112903227
260,28.780835707331377,29.198207038709675
261,28.781013485923754,29.196386038709676
262,28.7815180186217,29.195063132258063
263,28.78235658196481,29.196145538709676
264,28.78355686920821,29.19915064516129
265,28.78513212815249,29.203491012903225
266,28.78703508313783,29.20805209677419
267,28.789253235923752,29.212812287096774
268,28.791929398240466,29.21774939677419
269,28.79515378020528,29.223023454838714
270,28.79897973870968,29.22933700967742
271,28.80338071803519,29.236675112903225
272,28.808356180938414,29.244511138709676
273,28.813806389442814,29.253286541935484
274,28.819545120967742,29.262122838709676
275,28.825501366568915,29.27038791612903
276,28.831594991055717,29.278187467741937
277,28.83779531378299,29.285878512903224
278,28.84423582668622,29.293540083870965
279,28.85077874472141,29.300757058064516
280,28.85736610131965,29.308244658064517
281,28.864015524046923,29.315234709677416
282,28.870738924926687,29.321862416129033
283,28.87754351510264,29.328597058064517
284,28.88444740131965,29.33573085483871
285,28.891510271554253,29.34333697741935
286,28.898708315102642,29.350740841935483
287,28.90595673739003,29.358860183870966
288,28.913269070821116,29.36727361612903
289,28.920519609384165,29.375184051612905
290,28.92764471979472,29.381468216129033
291,28.934612095014664,29.38650185806452
292,28.94133682478006,29.391211506451608
293,28.94788356319648,29.39543822903226
294,28.954154960557187,29.39812330967742
295,28.960188719794722,29.399674012903226
296,28.965933698680356,29.400192599999997
297,28.971383884017595,29.400860016129034
298,28.976597466422287,29.40134470967742
299,28.98160233211144,29.401073529032256
300,28.986367651466274,29.401012048387095
301,28.990970915395895,29.401010864516127
302,28.995377699120237,29.400087867741934
303,28.99954960014663,29.39916487096774
304,29.00347602580645,29.39824187419355
305,29.007190993695012,29.397318877419355
306,29.010635498533723,29.397390245161294
307,29.013845974486806,29.39799929677419
308,29.01682439032258,29.398274754838706
309,29.019384414662756,29.398560177419355
310,29.021484523460412,29.39892737741935
311,29.023082214809385,29.398548503225804
312,29.02407548856305,29.398414348387096
313,29.0244179771261,29.39855449354839
314,29.02400577419355,29.397586229032257
315,29.02279050894428,29.395289587096773
316,29.020755822434015,29.391233458064516
317,29.017983477272725,29.386892641935482
318,29.014525236803518,29.380608019354842
319,29.010371382404696,29.372598300000003
320,29.005675563636363,29.363787251612898
321,29.000452503372433,29.354758229032253
322,28.99471744017595,29.344791587096772
323,28.988492157184748,29.334689851612904
324,28.981798285923755,29.32459111612903
325,28.974762841935483,29.314992458064516
326,28.967411796187683,29.305506038709677
327,28.959760036950144,29.29601961935484
328,28.951776188269797,29.285956216129033
329,28.943437760117302,29.275720206451613
330,28.934688454398827,29.266138496774193
331,28.925516945307916,29.256110325806453
332,28.915850890762464,29.245686041935485
333,28.905720883870966,29.235261758064517
334,28.89517261568915,29.22483747419355
335,28.884241311730207,29.214338835483872
336,28.872980332844573,29.20369987419355
337,28.861417859530793,29.193060912903224
338,28.849489437976537,29.181370229032257
339,28.83723060293255,29.170128696774196
340,28.82475303313783,29.15842832580645
341,28.812197890762462,29.147017751612903
342,28.79964658973607,29.13657775483871
343,28.787169479912023,29.126415148387096
344,28.77479700718475,29.11632075483871
345,28.762603633431084,29.107053948387097
346,28.750566772140765,29.098380167741933
347,28.738703249999997,29.09094462903226
348,28.726961575513197,29.083803148387098
349,28.715402799853372,29.077694658064516
350,28.70405758372434,29.072868648387093
351,28.69797706060606,29.07065503
352,28.692004281504705,29.068521755172416
353,28.68615521607143,29.067196403571426
354,28.680501718855222,29.065927985185184
355,28.674976383216784,29.064558419230767
356,28.669510862363637,29.062915492
357,28.66402896193182,29.061135654166666
358,28.65853159901186,29.059201047826086
359,28.65309782252066,29.0572767
360,28.647743971861473,29.055399695238094
361,28.642465745227277,29.053334989999996
362,28.63719056746412,29.050889484210522
363,28.63194923257576,29.0481144
364,28.62676709411765,29.045012835294113
365,28.621621200000003,29.041523575
